,annual_salary,suspect_id
5094,79008,3460769
5095,86868,3800934
5096,79812,3404609
5097,91032,3207531
5098,48540,3055080
5099,28404,3659943
5100,86940,3503009
5101,63792,3040648
5102,22236,3971645
5103,24696,3317131
5104,31140,3978451
5105,118644,3118357
5106,22728,3146778
5107,35196,3698869
5108,112656,3594477
5109,73980,3523044
5110,55500,3302128
5111,42312,3049335
5112,54900,3348869
5113,108600,3275743
5114,46956,3371757
5115,115296,3016743
5116,63468,3710303
5117,89316,3265966
5118,93324,3197450
5119,45036,3646988
5120,30912,3735531
5121,40680,3607970
5122,98820,3704051
5123,60276,3300593
5124,100920,3675426
5125,75348,3048676
5126,74568,3370196
5127,61128,3444289
5128,79956,3087394
5129,33828,3635384
5130,115836,3513441
5131,79884,3629380
5132,111600,3433341
5133,37764,3598106
5134,45492,3197025
5135,119244,3877459
5136,105804,3828085
5137,72660,3188969
5138,118512,3062692
5139,115080,3733309
5140,107220,3657899
5141,76224,3014879
5142,49872,3609321
5143,81912,3408689
5144,84744,3331150
5145,116424,3189724
5146,101916,3631003
5147,37164,3194344
5148,54636,3376281
5149,118944,3990403
5150,99612,3735879
5151,21240,3801269
5152,88908,3688711
5153,69660,3307813
5154,23616,3031306
5155,30468,3946917
5156,42624,3617213
5157,83172,3791200
5158,87804,3937498
5159,103116,3029063
5160,89112,3791714
5161,71328,3813168
5162,81228,3849466
5163,105516,3201943
5164,71364,3875118
5165,60456,3285459
5166,20484,3499253
5167,38592,3986532
5168,43584,3309797
5169,57228,3949511
5170,74136,3836605
5171,79536,3459705
5172,69192,3873015
5173,81372,3454686
5174,49548,3086350
5175,50928,3397138
5176,62316,3121666
5177,42276,3304123
5178,119784,3642785
5179,57552,3034920
5180,31596,3207906
5181,107628,3662931
5182,39672,3561474
5183,29868,3733270
5184,52116,3241780
5185,34020,3210698
5186,41496,3658187
5187,69204,3289847
5188,65076,3808928
5189,60120,3077874
5190,54396,3880155
5191,85992,3338069
5192,118248,3728448
5193,111816,3547743
5194,107196,3645315
5195,73872,3699061
5196,46152,3746526
5197,99456,3509343
5198,54924,3334222
5199,90072,3119692
5200,92616,3656628
5201,93828,3965434
5202,104928,3885809
5203,78084,3188312
5204,23868,3129674
5205,38832,3356664
5206,89412,3142559
5207,85896,3322760
5208,36660,3576106
5209,45624,3653273
5210,56820,3246137
5211,54828,3576768
5212,27288,3464480
5213,100248,3261709
5214,42960,3137821
5215,32724,3984117
5216,60048,3660563
5217,119664,3757975
5218,55344,3207962
5219,99612,3270345
5220,24360,3376045
5221,98940,3651518
5222,28488,3563157
5223,29592,3011003
5224,111336,3173958
5225,96432,3390581
5226,41580,3908942
5227,83208,3025110
5228,22320,3080165
5229,55764,3944602
5230,57876,3385481
5231,81828,3338342
5232,50028,3795635
5233,79428,3803441
5234,113832,3384838
5235,28440,3272125
5236,42960,3528961
5237,31476,3813004
5238,69480,3416885
5239,69108,3427946
5240,40776,3258694
5241,75480,3589179
5242,74472,3812508
5243,50748,3063013
5244,39588,3855147
5245,52416,3408613
5246,70032,3851304
5247,51096,3212156
5248,74760,3333639
5249,57936,3908854
5250,42480,3559973
5251,78192,3558014
5252,24804,3389113
5253,89616,3284487
5254,104448,3994643
5255,48324,3829756
5256,66768,3156599
5257,20808,3089588
5258,42852,3503363
5259,20772,3604079
5260,98280,3501350
5261,116616,3930942
5262,27588,3865620
5263,31356,3078455
5264,89820,3583557
5265,60192,3235303
5266,95424,3042974
5267,75768,3729164
5268,108024,3569129
5269,25476,3556865
5270,110784,3669210
5271,89052,3153167
5272,103800,3207288
5273,60204,3590245
5274,92520,3993324
5275,88956,3537961
5276,51552,3491690
5277,54684,3698135
5278,37776,3737422
5279,81132,3441011
5280,71004,3457931
5281,101820,3903749
5282,37992,3093896
5283,58152,3642907
5284,85080,3091530
5285,112788,3502772
5286,74220,3898528
5287,36708,3148899
5288,73572,3920839
5289,92784,3013932
5290,113616,3872375
5291,34572,3664346
5292,20100,3066566
5293,20088,3020456
5294,95028,3525738
5295,80376,3853308
5296,119568,3398445
5297,19908,3758970
5298,74592,3960877
5299,90324,3122933
5300,20964,3041656
5301,84192,3873200
5302,65316,3428371
5303,63048,3183136
5304,106248,3416290
5305,111924,3227793
5306,59316,3511858
5307,66444,3740592
5308,22692,3586099
5309,108948,3192750
5310,59868,3037362
5311,100824,3325943
5312,26280,3567127
5313,114204,3632442
5314,55176,3443673
5315,33720,3081318
5316,107592,3490767
5317,68520,3114252
5318,99900,3852579
5319,110232,3267777
5320,31296,3879973
5321,54300,3638354
5322,60312,3786831
5323,61092,3592185
5324,80856,3811301
5325,39912,3822720
5326,72504,3390859
5327,77256,3689369
5328,118584,3161406
5329,84996,3838454
5330,37596,3812947
5331,22212,3452391
5332,54600,3902615
5333,86064,3008299
5334,96744,3400499
5335,117384,3978360
5336,86208,3679418
5337,83088,3585254
5338,98064,3551611
5339,106152,3713502
5340,48864,3533896
5341,18240,3729909
5342,64188,3773402
5343,56724,3643383
5344,53604,3285180
5345,115668,3971403
5346,25620,3574849
5347,55152,3337481
5348,21348,3642179
5349,31920,3581055
5350,72084,3573874
5351,99816,3875332
5352,115704,3292004
5353,27516,3364554
5354,39324,3312373
5355,32448,3996277
5356,103200,3653625
5357,39588,3548996
5358,40572,3448175
5359,90396,3406750
5360,25908,3273563
5361,21444,3683943
5362,85284,3272823
5363,35724,3373242
5364,61332,3069444
5365,84084,3041788
5366,47520,3387856
5367,98616,3381918
5368,50820,3870790
5369,71544,3190347
5370,87300,3571053
5371,116532,3777249
5372,29004,3109922
5373,98148,3869819
5374,115548,3440698
5375,107112,3295170
5376,48156,3009175
5377,119100,3026550
5378,114264,3727985
5379,109416,3308685
5380,42072,3595834
5381,99816,3021823
5382,20256,3561355
5383,25584,3566260
5384,100716,3044300
5385,52704,3614441
5386,43584,3184673
5387,60036,3799495
5388,68136,3473257
5389,60984,3166316
5390,95796,3526169
5391,38580,3478983
5392,70428,3061405
5393,31740,3564569
5394,68808,3015271
5395,19944,3955191
5396,32916,3448408
5397,43092,3816920
5398,76104,3655183
5399,99240,3527299
5400,94032,3412032
5401,119424,3656487
5402,32772,3112072
5403,63252,3476414
5404,100068,3590155
5405,48960,3377170
5406,98028,3845999
5407,49344,3578865
5408,90456,3806432
5409,80340,3247761
5410,41376,3502722
5411,51648,3932469
5412,78228,3724841
5413,67908,3499158
5414,116484,3343677
5415,28500,3966551
5416,45768,3154370
5417,42144,3922883
5418,111588,3696314
5419,80748,3485051
5420,36852,3488065
5421,43836,3590437
5422,44028,3421360
5423,113028,3890078
5424,106128,3506014
5425,62412,3614162
5426,52308,3463160
5427,56256,3465359
5428,22680,3996387
5429,114024,3329902
5430,35988,3231101
5431,75708,3000803
5432,104652,3936982
5433,30696,3168243
5434,96120,3305720
5435,74700,3961952
5436,44892,3797906
5437,112140,3151116
5438,18720,3793892
5439,23376,3455788
5440,42036,3947395
5441,110112,3479741
5442,81204,3734936
5443,41844,3453835
5444,110964,3614413
5445,100932,3873060
5446,47004,3423769
5447,35436,3946290
5448,47232,3424849
5449,18276,3693952
5450,33744,3143153
5451,83832,3279752
5452,29484,3703805
5453,24756,3256181
5454,68940,3422676
5455,33012,3555305
5456,77688,3281766
5457,88884,3425946
5458,53424,3844086
5459,19248,3077195
5460,57504,3046482
5461,80616,3722505
5462,90060,3771361
5463,82344,3339507
5464,26940,3095751
5465,119508,3584004
5466,72756,3521410
5467,45072,3868891
5468,115008,3036733
5469,23448,3934033
5470,56052,3920746
5471,79068,3392512
5472,86328,3209554
5473,66924,3061830
5474,61668,3253224
5475,49488,3365567
5476,89952,3393496
5477,73368,3067143
5478,75036,3091715
5479,40008,3584419
5480,40476,3993734
5481,46632,3448664
5482,89004,3676363
5483,29580,3531625
5484,76680,3764807
5485,70824,3431364
5486,34200,3022131
5487,101832,3758764
5488,71616,3378187
5489,101724,3568599
5490,112428,3039418
5491,47172,3119018
5492,21264,3368153
5493,18372,3650375
5494,46296,3139568
5495,60468,3016882
5496,87972,3027689
5497,101004,3531057
5498,39888,3234629
5499,51432,3384482
5500,114720,3189132
5501,90948,3976958
5502,28740,3821908
5503,103980,3372482
5504,108804,3534427
5505,88452,3323092
5506,76908,3728283
5507,110244,3043141
5508,61476,3440404
5509,36348,3719595
5510,65244,3047827
5511,99168,3778867
5512,71736,3836308
5513,50328,3038566
5514,81864,3052816
5515,70656,3617645
5516,51720,3464816
5517,36276,3778059
5518,91596,3595553
5519,18312,3714648
5520,37860,3528831
5521,81252,3152834
5522,27996,3907011
5523,31488,3095441
5524,112476,3212148
5525,78240,3016840
5526,74508,3826535
5527,90372,3195264
5528,35508,3445323
5529,103320,3944685
5530,83100,3215079
5531,112080,3423098
5532,112980,3359325
5533,90888,3324051
5534,109908,3618138
5535,107076,3018792
5536,24528,3989352
5537,33912,3960317
5538,68160,3448054
5539,63804,3058033
5540,83160,3621875
5541,83940,3186799
5542,117912,3850929
5543,57480,3418647
5544,87972,3776718
5545,31608,3690699
5546,53376,3330507
5547,51600,3334779
5548,92976,3206455
5549,92592,3811434
5550,51480,3632334
5551,98376,3872861
5552,55428,3164063
5553,104184,3175950
5554,57000,3663523
5555,65520,3807609
5556,82404,3257243
5557,99912,3109173
5558,67440,3058463
5559,25044,3336328
5560,83352,3200610
5561,23568,3137964
5562,34296,3913635
5563,116916,3464954
5564,84492,3409451
5565,93684,3707554
5566,96132,3084921
5567,104088,3336843
5568,85632,3145477
5569,100380,3037474
5570,46968,3912499
5571,86364,3432999
5572,38580,3230555
5573,80568,3066339
5574,47928,3485856
5575,85596,3284901
5576,68544,3383448
5577,29580,3356145
5578,102012,3559034
5579,70800,3460471
5580,62460,3671386
5581,42144,3539168
5582,117084,3188922
5583,72168,3445304
5584,37080,3242633
5585,67380,3512372
5586,33396,3757290
5587,87180,3449871
5588,88632,3100553
5589,31680,3185088
5590,106092,3612302
5591,19836,3331358
5592,102852,3288704
5593,40224,3135798
5594,34644,3862500
5595,76248,3892783
5596,48600,3227305
5597,73008,3714600
5598,18528,3558331
5599,47244,3004483
5600,39384,3225212
5601,108060,3826228
5602,87360,3426411
5603,91416,3778350
5604,107196,3834793
5605,60528,3727677
5606,67752,3784443
5607,107808,3262430
5608,105720,3806816
5609,76032,3040579
5610,84564,3973936
5611,77784,3438033
5612,95304,3526040
5613,88740,3735020
5614,106704,3047357
5615,32892,3400744
5616,113100,3371598
5617,115080,3669032
5618,57828,3392440
5619,111528,3227735
5620,58164,3409842
5621,60636,3463926
5622,40752,3652861
5623,90300,3551799
5624,95196,3274836
5625,66780,3899138
5626,88416,3245788
5627,119652,3535173
5628,90168,3125320
5629,60444,3870850
5630,105552,3773956
5631,72540,3547428
5632,94332,3969295
5633,30420,3937425
5634,97224,3393730
5635,72936,3970731
5636,91632,3167662
5637,102408,3864191
5638,56364,3392794
5639,51588,3908821
5640,89928,3397565
5641,41184,3949072
5642,59268,3569519
5643,111936,3335562
5644,71616,3734965
5645,60408,3301527
5646,59604,3830383
5647,40428,3129856
5648,35916,3466636
5649,83304,3476245
5650,34452,3979499
5651,115056,3888858
5652,84504,3777715
5653,62628,3525887
5654,38964,3954078
5655,69336,3227829
5656,110628,3970381
5657,100416,3784475
5658,78660,3009102
5659,68424,3282134
5660,62400,3214073
5661,75900,3177380
5662,22008,3121406
5663,48588,3409708
5664,94524,3642119
5665,87360,3386078
5666,46536,3155872
5667,38964,3734960
5668,73116,3167731
5669,110832,3583684
5670,56220,3791118
5671,107928,3037060
5672,119280,3463608
5673,89628,3288819
5674,21084,3992644
5675,110628,3775188
5676,63720,3198219
5677,23424,3342242
5678,39804,3182295
5679,92316,3576667
5680,62520,3012263
5681,67272,3418437
5682,60444,3143238
5683,101748,3642760
5684,25728,3459285
5685,78348,3859133
5686,104976,3920408
5687,84804,3207721
5688,76296,3299654
5689,47832,3444203
5690,91404,3284627
5691,80016,3455381
5692,69048,3459204
5693,39624,3179922
5694,87768,3100375
5695,51072,3043080
5696,23064,3985370
5697,97728,3726891
5698,105948,3426160
5699,97068,3022840
5700,49392,3936370
5701,54444,3091746
5702,58656,3714901
5703,80748,3315766
5704,18708,3092773
5705,84672,3692394
5706,99900,3357128
5707,87420,3463956
5708,102876,3615684
5709,113700,3887254
5710,64392,3638042
5711,115920,3084045
5712,54120,3050859
5713,49128,3778152
5714,61824,3059624
5715,60156,3384831
5716,31596,3925019
5717,114468,3685144
5718,20748,3633505
5719,99792,3929051
5720,54132,3263615
5721,96828,3434059
5722,36768,3199099
5723,112440,3264989
5724,100572,3593937
5725,68988,3406456
5726,97896,3990068
5727,95424,3746566
5728,43656,3678349
5729,38280,3605799
5730,119808,3244989
5731,55572,3964511
5732,69756,3379593
5733,72972,3175736
5734,49332,3675309
5735,118044,3775267
5736,29712,3900107
5737,90720,3731740
5738,50532,3008693
5739,43824,3225221
5740,75216,3788819
5741,60528,3732939
5742,59772,3429282
5743,61572,3802815
5744,27708,3930852
5745,29532,3012496
5746,38832,3012680
5747,119760,3494873
5748,92868,3651798
5749,109584,3138313
5750,50220,3131902
5751,27276,3792648
5752,33900,3518846
5753,31992,3791971
5754,32172,3669703
5755,90240,3897482
5756,96804,3823435
5757,32604,3137058
5758,69480,3068738
5759,116688,3632383
5760,23712,3580936
5761,32580,3712842
5762,59064,3813079
5763,97464,3369618
5764,114252,3149679
5765,88236,3689548
5766,27900,3300880
5767,38544,3297026
5768,107004,3730412
5769,72504,3654615
5770,27912,3193197
5771,58488,3078437
5772,37596,3575011
5773,32568,3249800
5774,79644,3101386
5775,32940,3686913
5776,99120,3968336
5777,28080,3732357
5778,37680,3663084
5779,49416,3998655
5780,71988,3119337
5781,114156,3632979
5782,62208,3964646
5783,43932,3118970
5784,90360,3001757
5785,117780,3087630
5786,74052,3459727
5787,18612,3480320
5788,20208,3295343
5789,72192,3591157
5790,32664,3058870
5791,85944,3044050
5792,27228,3555932
5793,103908,3026083
5794,45132,3152199
5795,68148,3338905
5796,95700,3288802
5797,89304,3391930
5798,114012,3982751
5799,29688,3849065
5800,71832,3809952
5801,108156,3024997
5802,72396,3268546
5803,87108,3416964
5804,92064,3768050
5805,91440,3854707
5806,39072,3248159
5807,49488,3735359
5808,102720,3693919
5809,78744,3831397
5810,109248,3634315
5811,64800,3518908
5812,59640,3569962
5813,84024,3884832
5814,109980,3008032
5815,43140,3551239
5816,47076,3183589
5817,59256,3746217
5818,65208,3896775
5819,89256,3564391
5820,113256,3847660
5821,116544,3404014
5822,66840,3093550
5823,90768,3161481
5824,110640,3825558
5825,111084,3071903
5826,77844,3499135
5827,69732,3045714
5828,59580,3608204
5829,56676,3902438
5830,105276,3772101
5831,102588,3371045
5832,18528,3820569
5833,51720,3381510
5834,22608,3276952
5835,19836,3888162
5836,31188,3904518
5837,65592,3609467
5838,87276,3236867
5839,18540,3580779
5840,29376,3996899
5841,27444,3826127
5842,40200,3602586
5843,82476,3011899
5844,57408,3102013
5845,30744,3503098
5846,109080,3409677
5847,21984,3361123
5848,29484,3726201
5849,112572,3139614
5850,47724,3859576
5851,44724,3061225
5852,103272,3607797
5853,91464,3768789
5854,50412,3779819
5855,116508,3791436
5856,55044,3895598
5857,64716,3628993
5858,84960,3681435
5859,76992,3105653
5860,79416,3821068
5861,27252,3604022
5862,118644,3609238
5863,34380,3895882
5864,59844,3530398
5865,52560,3361275
5866,113472,3895050
5867,102024,3516387
5868,105840,3489045
5869,117660,3262493
5870,74532,3586859
5871,108876,3738482
5872,33684,3485423
5873,25584,3778492
5874,88632,3497248
5875,80424,3286164
5876,63480,3486575
5877,61752,3703992
5878,26628,3688796
5879,43536,3212993
5880,29976,3912708
5881,82524,3716472
5882,64044,3967466
5883,114000,3333699
5884,114288,3567997
5885,58548,3190726
5886,37296,3903019
5887,36096,3167942
5888,25296,3468663
5889,22380,3548056
5890,59880,3572292
5891,62724,3547185
5892,99624,3909474
5893,68364,3226089
5894,52044,3471443
5895,89232,3762378
5896,29436,3826271
5897,29124,3924220
5898,35772,3440893
5899,20664,3680603
5900,109920,3935638
5901,55836,3063402
5902,108900,3888743
5903,73524,3416200
5904,23352,3492903
5905,97896,3532985
5906,90876,3846298
5907,32016,3668894
5908,75756,3102199
5909,43128,3825764
5910,71352,3279988
5911,18600,3069239
5912,64500,3878166
5913,101532,3860876
5914,30120,3118186
5915,34164,3530619
5916,106440,3046242
5917,21936,3202078
5918,113124,3902336
5919,84048,3813107
5920,110184,3053207
5921,66096,3640709
5922,44076,3338127
5923,118272,3707930
5924,98904,3329798
5925,103860,3046810
5926,62304,3464435
5927,70428,3882994
5928,115212,3484294
5929,109260,3275905
5930,116400,3631533
5931,48660,3417857
5932,22560,3605685
5933,116484,3471045
5934,104472,3230983
5935,92940,3115909
5936,99780,3064466
5937,99924,3717552
5938,74844,3495491
5939,36744,3192086
5940,97764,3978452
5941,87408,3505987
5942,101736,3031011
5943,98640,3830344
5944,65184,3841017
5945,77268,3656799
5946,100464,3155843
5947,30108,3773588
5948,109656,3029020
5949,107088,3039596
5950,104652,3860312
5951,93132,3935180
5952,73512,3575329
5953,80328,3678465
5954,44160,3747412
5955,20892,3986899
5956,73020,3819250
5957,81624,3943824
5958,76440,3019478
5959,75780,3197683
5960,66504,3878878
5961,102144,3539627
5962,110556,3186471
5963,76104,3513062
5964,66948,3625889
5965,83112,3983185
5966,58980,3987080
5967,27936,3963886
5968,112860,3827662
5969,32820,3498756
5970,75048,3143718
5971,104808,3623125
5972,74184,3860104
5973,80388,3999452
5974,110988,3398072
5975,53988,3972552
5976,31224,3870538
5977,55284,3680776
5978,24228,3573859
5979,51408,3716029
5980,22560,3791658
5981,64644,3238540
5982,104556,3999701
5983,85944,3149132
5984,82032,3038869
5985,70992,3326050
5986,76644,3602424
5987,55644,3030996
5988,51156,3464943
5989,67176,3943581
5990,20172,3554233
5991,37200,3670691
5992,25512,3540688
5993,70056,3550760
5994,63228,3079595
5995,18072,3193025
5996,67932,3138857
5997,83832,3545936
5998,86052,3468561
5999,56976,3563196
6000,109416,3717946
6001,96180,3399648
6002,108024,3201967
6003,101568,3634028
6004,54084,3547546
6005,70140,3020441
6006,54672,3209815
6007,64836,3704749
6008,26652,3514714
6009,59004,3550648
6010,34620,3211082
6011,63648,3994270
6012,71112,3865371
6013,65928,3021916
6014,96000,3320079
6015,57216,3563835
6016,68616,3568336
6017,78420,3544024
6018,85200,3608237
6019,52116,3032694
6020,54048,3381178
6021,81948,3248794
6022,100308,3713124
6023,93360,3351308
6024,86100,3738493
6025,27348,3867340
6026,70872,3138317
6027,94356,3725869
6028,115212,3569911
6029,80580,3728850
6030,83268,3882086
6031,58332,3600284
6032,47112,3248567
6033,32436,3045189
6034,41676,3276410
6035,53172,3706242
6036,38520,3764679
6037,99612,3386347
6038,113004,3500362
6039,55656,3911956
6040,113640,3184686
6041,48276,3955277
6042,80328,3370121
6043,53988,3851361
6044,89340,3588201
6045,72060,3287898
6046,70524,3180175
6047,50244,3765032
6048,91944,3337056
6049,67752,3628615
6050,106848,3194481
6051,101700,3513653
6052,71028,3428464
6053,77940,3836153
6054,109608,3811363
6055,69588,3875192
6056,101160,3035433
6057,24504,3860810
6058,81468,3410450
6059,24888,3168036
6060,32616,3546409
6061,68448,3191801
6062,83436,3484571
6063,43080,3182623
6064,66996,3026390
6065,27264,3472223
6066,66636,3856968
6067,54948,3665106
6068,56556,3872406
6069,62208,3482389
6070,111708,3711320
6071,102096,3316619
6072,41088,3948290
6073,58992,3631637
6074,72456,3988008
6075,101064,3521664
6076,30240,3884177
6077,89940,3899789
6078,31380,3442015
6079,22464,3068203
6080,86160,3067052
6081,45444,3364355
6082,88008,3270377
6083,24492,3822175
6084,82020,3052763
6085,115440,3580673
6086,48480,3100673
6087,29952,3950314
6088,53532,3189975
6089,119724,3029989
6090,59508,3297436
6091,91320,3527016
6092,32280,3475208
6093,67692,3003151
6094,71964,3778480
6095,43644,3900537
6096,59460,3343723
6097,61836,3917511
6098,46536,3156058
6099,34428,3049118
6100,21588,3875807
6101,68940,3560364
6102,19836,3656552
6103,29640,3652683
6104,54720,3170061
6105,104940,3801786
6106,30564,3853577
6107,21312,3234966
6108,34548,3352593
6109,118548,3764504
6110,119256,3784789
6111,72348,3207095
6112,116724,3860998
6113,99372,3446465
6114,49824,3444980
6115,68916,3470874
6116,111660,3325010
6117,81240,3827911
6118,87900,3115216
6119,67008,3359323
6120,69384,3391722
6121,61788,3036762
6122,84828,3433881
6123,84888,3887713
6124,89124,3820833
6125,21312,3475709
6126,28032,3924435
6127,102516,3200725
6128,61908,3403579
6129,49476,3546915
6130,106908,3852606
6131,107004,3718361
6132,43584,3708501
6133,22860,3146195
6134,54528,3074195
6135,43728,3508989
6136,20256,3706169
6137,69180,3916036
6138,60072,3599287
6139,39672,3939189
6140,38772,3919579
6141,111276,3628998
6142,54528,3531360
6143,53484,3754527
6144,71736,3821541
6145,53808,3881700
6146,64080,3543727
6147,48828,3927481
6148,48384,3151163
6149,51972,3389461
6150,75264,3776445
6151,26532,3958196
6152,102492,3425941
6153,34212,3191249
6154,74052,3791139
6155,61044,3508571
6156,68484,3905198
6157,116388,3999128
6158,73020,3057647
6159,115992,3427879
6160,111588,3673755
6161,30408,3764227
6162,67932,3992232
6163,113052,3114558
6164,89304,3553550
6165,98448,3156944
6166,35712,3399823
6167,77568,3895519
6168,21204,3693661
6169,62292,3716705
6170,55704,3328600
6171,78756,3121473
6172,25212,3204368
6173,39672,3587716
6174,61020,3039322
6175,74364,3736129
6176,53388,3162787
6177,91440,3816470
6178,55380,3087101
6179,59328,3021197
6180,50364,3544604
6181,92568,3866280
6182,117216,3328817
6183,93288,3542454
6184,104556,3150045
6185,64896,3750866
6186,54948,3615496
6187,68472,3230449
6188,110520,3336739
6189,29700,3648643
6190,69156,3034861
6191,96096,3989227
6192,40728,3511987
6193,69756,3284558
6194,22128,3938240
6195,24792,3073039
6196,114972,3707029
6197,100008,3217292
6198,25140,3870610
6199,19188,3575795
6200,88584,3449082
6201,22644,3340748
6202,43020,3623931
6203,86124,3260633
6204,44928,3148088
6205,101652,3026882
6206,117564,3659596
6207,31032,3254749
6208,58476,3633884
6209,90708,3747205
6210,88344,3230271
6211,116724,3946584
6212,85944,3118033
6213,23028,3427074
6214,117372,3530028
6215,86220,3449892
6216,104976,3776491
6217,116796,3166293
6218,116964,3995709
6219,33108,3911793
6220,59208,3193690
6221,114432,3120755
6222,44856,3592547
6223,111936,3436861
6224,43032,3740494
6225,23556,3333381
6226,60624,3275712
6227,65640,3300864
6228,79764,3760986
6229,39696,3594746
6230,62856,3693089
6231,29736,3754330
6232,27552,3128082
6233,61368,3670439
6234,105204,3506189
6235,22968,3471547
6236,113868,3209798
6237,92388,3911873
6238,69204,3441625
6239,24576,3031692
6240,70200,3872358
6241,76032,3704505
6242,99336,3051196
6243,42456,3781725
6244,56328,3379451
6245,43896,3198878
6246,103932,3223401
6247,18696,3026969
6248,57072,3007675
6249,59328,3356175
6250,41676,3417991
6251,94584,3437625
6252,80040,3376232
6253,52536,3178442
6254,115980,3567427
6255,107580,3506016
6256,106980,3448438
6257,26652,3176803
6258,37428,3158002
6259,78588,3178864
6260,107040,3143809
6261,99480,3568408
6262,82668,3155973
6263,36612,3989506
6264,53544,3701312
6265,88740,3414354
6266,68172,3456657
6267,105984,3243302
6268,75276,3449977
6269,70272,3443806
6270,40644,3494623
6271,114072,3129483
6272,26028,3680440
6273,50604,3137370
6274,84972,3474388
6275,104652,3929304
6276,51972,3386177
6277,41448,3979698
6278,25428,3699504
6279,37908,3938417
6280,100164,3904658
6281,104520,3731618
6282,29436,3947921
6283,115644,3460966
6284,108312,3673524
6285,68604,3009246
6286,41112,3897486
6287,31788,3907918
6288,45528,3888448
6289,76944,3389050
6290,103140,3564600
6291,46620,3263297
6292,54360,3439154
6293,96264,3835830
6294,115092,3994905
6295,86220,3899356
6296,67152,3064769
6297,78084,3786809
6298,28704,3379686
6299,48180,3755439
6300,79284,3031895
6301,101304,3218840
6302,42912,3043777
6303,50112,3999649
6304,92928,3897223
6305,105084,3291524
6306,23100,3390086
6307,114240,3946830
6308,110556,3559423
6309,104184,3551326
6310,63180,3779694
6311,25176,3537269
6312,19692,3297116
6313,97788,3843496
6314,102144,3850931
6315,76488,3437989
6316,36816,3759270
6317,56748,3802468
6318,41796,3234800
6319,94140,3937723
6320,103224,3292546
6321,45348,3837664
6322,113484,3396463
6323,53904,3558239
6324,110388,3036233
6325,35676,3235190
6326,48504,3099847
6327,102732,3543523
6328,74796,3239860
6329,38592,3713810
6330,35052,3639076
6331,27036,3997114
6332,109680,3260956
6333,113448,3364965
6334,109044,3783577
6335,103884,3246911
6336,42936,3285885
6337,58752,3203330
6338,54276,3389148
6339,74652,3131590
6340,89796,3528194
6341,33456,3100170
6342,32244,3977519
6343,56304,3698056
6344,99264,3602756
6345,78048,3224416
6346,22920,3549013
6347,91548,3469732
6348,99576,3591473
6349,97416,3694301
6350,20604,3813989
6351,42984,3971453
6352,105264,3410967
6353,113652,3948318
6354,89880,3114274
6355,34092,3036136
6356,34656,3957148
6357,37836,3740865
6358,18624,3437804
6359,108780,3455310
6360,84108,3793095
6361,69768,3927406
6362,84120,3668529
6363,72744,3120619
6364,87648,3789848
6365,67944,3700613
6366,72432,3367932
6367,80520,3572237
6368,52812,3135460
6369,41892,3478059
6370,106404,3795037
6371,119124,3037391
6372,23832,3380608
6373,110088,3791324
6374,44604,3258942
6375,62808,3836354
6376,112140,3521858
6377,103332,3980233
6378,89232,3427715
6379,84672,3847561
6380,75336,3688214
6381,54948,3694189
6382,119412,3155798
6383,113916,3651085
6384,100212,3356319
6385,29892,3238176
6386,87120,3077022
6387,78576,3662757
6388,97668,3382580
6389,82344,3214729
6390,40032,3030654
6391,28236,3036174
6392,46176,3958553
6393,22668,3705389
6394,42192,3465068
6395,75060,3839790
6396,99528,3707943
6397,23196,3106047
6398,81756,3259836
6399,85692,3562912
6400,27192,3620415
6401,44640,3147173
6402,32988,3179308
6403,93912,3666108
6404,50112,3713585
6405,39552,3073852
6406,89856,3611319
6407,116880,3712549
6408,90264,3551809
6409,54336,3040732
6410,56904,3899563
6411,59088,3780504
6412,26664,3917370
6413,80220,3793135
6414,119484,3073889
6415,53988,3825623
6416,106320,3938729
6417,115176,3320084
6418,119412,3293162
6419,62904,3762628
6420,101592,3123931
6421,43020,3345172
6422,35304,3476914
6423,93660,3463760
6424,111096,3079709
6425,105252,3935988
6426,86532,3191146
6427,50316,3898934
6428,21948,3628655
6429,74280,3018440
6430,70284,3226693
6431,66216,3951812
6432,73956,3335420
6433,97008,3288906
6434,31596,3643914
6435,69384,3719155
6436,86556,3207604
6437,24948,3212124
6438,60252,3455043
6439,58044,3120246
6440,105204,3114006
6441,34104,3392191
6442,42348,3300422
6443,75636,3489410
6444,79176,3508277
6445,105360,3233953
6446,46644,3295515
6447,99768,3541528
6448,18516,3608464
6449,26616,3053077
6450,41520,3114261
6451,57804,3908971
6452,41868,3759291
6453,100140,3966414
6454,115464,3379296
6455,91176,3015288
6456,25272,3861418
6457,80028,3506243
6458,38244,3725323
6459,34956,3460463
6460,96372,3007537
6461,35640,3125202
6462,50136,3831089
6463,110592,3371278
6464,29688,3902998
6465,42852,3977299
6466,119916,3123932
6467,106536,3520888
6468,18516,3460411
6469,89148,3445861
6470,116628,3648352
6471,33648,3953526
6472,89688,3651801
6473,58740,3582440
6474,51180,3378446
6475,87936,3075684
6476,80652,3609347
6477,80652,3502876
6478,103944,3800866
6479,118872,3180403
6480,114276,3179932
6481,50244,3210593
6482,81576,3652545
6483,46596,3831133
6484,107004,3251424
6485,36864,3472963
6486,55704,3915274
6487,89100,3607579
6488,103224,3423687
6489,71184,3922206
6490,85368,3553821
6491,67320,3684950
