"photo_id";"owner";"gender";"occupation";"title";"description";"faves";"lat";"lon";"u_city";"u_country";"taken";"weather";"season";"daytime"
"46470442175";"149392270@N02";"3";NA;"Tübingen / Germany 2018";NA;2;48,519058;9,056625;NA;"Germany";"2018-09-10 14:49:30";9;2;1
"46470445245";"149392270@N02";"3";NA;"Tübingen / Germany 2018";NA;23;48,519058;9,056625;NA;"Germany";"2018-09-10 14:50:33";9;2;1
"46470468055";"100954775@N03";"1";"Supply Chain Manager";"Juan Servera Camps, Portocristo, Spain";"Sculpture of Don Juan Servera Camps, Spanish Balearic tourism pioneer, who opened Cuevas del Drach / Coves del Drac (Dragon Caves) to the public in 1935. Porto Cristo / Portocristo, Mallorca, Islas Baleares / Illes Balears (Balearic Islands), Spain - November 2018";0;39,535664;3,330048;"Kecskemét";"Hungary";"2018-11-04 12:46:57";NA;3;1
"46470485805";"56805279@N08";"1";NA;"317889 Emerson Park 081016";NA;1;51,56855;0,2205;"Romford";"England";"2016-10-08 10:46:35";9;3;1
"46470485915";"56805279@N08";"1";NA;"317889 Emerson Park 081016";NA;0;51,568486;0,220586;"Romford";"England";"2016-10-08 10:45:45";9;3;1
"46470527625";"86584394@N03";"1";NA;"Lancia Delta HF integrale 16V / PD-976479";"Mostra scambio Imola (2017/09)";2;44,340025;11,707928;NA;NA;"2017-09-16 10:42:09";9;2;1
"46470527815";"86584394@N03";"1";NA;"Alfa Romeo Giulia berlina / PT-17962";"Mostra scambio Imola (2017/09)";2;44,340025;11,707928;NA;NA;"2017-09-16 10:42:00";9;2;1
"46470527975";"86584394@N03";"1";NA;"BMW 323 i / PZ-159407";"Mostra scambio Imola (2017/09)";2;44,340025;11,707928;NA;NA;"2017-09-16 10:41:36";9;2;1
"46470528125";"86584394@N03";"1";NA;"Alfa Romeo Giulia berlina /";"Mostra scambio Imola (2017/09)";4;44,340025;11,707928;NA;NA;"2017-09-16 10:41:24";9;2;1
"46470528325";"86584394@N03";"1";NA;"BMW 323 i / PZ-159407";"Mostra scambio Imola (2017/09)";1;44,340025;11,707928;NA;NA;"2017-09-16 10:41:07";9;2;1
"46470528505";"86584394@N03";"1";NA;"Scooter Piaggio Vespa / ME-Z1963";"Mostra scambio Imola (2017/09)";0;44,340025;11,707928;NA;NA;"2017-09-16 10:40:52";9;2;1
"46470528775";"86584394@N03";"1";NA;"Moto Morini 420 cc Corsa";"Mostra scambio Imola (2017/09)";2;44,340025;11,707928;NA;NA;"2017-09-16 10:40:37";9;2;1
"46470529055";"86584394@N03";"1";NA;"Voiture à pédales";"Mostra scambio Imola (2017/09)";2;44,340025;11,707928;NA;NA;"2017-09-16 10:40:16";9;2;1
"46470550445";"17316662@N00";"2";"Profesora";"DSC_2336";"Entroido de Verín en 25 retratos";0;41,940219;-7,437475;"Ribeira";"España";"2018-02-11 13:50:35";3;4;1
"46470551465";"17316662@N00";"2";"Profesora";"DSC_2281";"Entroido de Verín en 25 retratos";0;41,940219;-7,437475;"Ribeira";"España";"2018-02-11 13:47:13";3;4;1
"46470552905";"17316662@N00";"2";"Profesora";"DSC_2255";"Entroido de Verín en 25 retratos";0;41,940219;-7,437475;"Ribeira";"España";"2018-02-11 13:44:31";3;4;1
"46470571605";"100954775@N03";"1";"Supply Chain Manager";"Coves del Drac, Portocristo, Spain";"Cuevas del Drach / Coves del Drac (Dragon Caves), Porto Cristo / Portocristo, Mallorca, Islas Baleares / Illes Balears (Balearic Islands), Spain - November 2018";0;39,53357;3,330606;"Kecskemét";"Hungary";"2018-11-04 12:49:16";NA;3;1
"46470583345";"29402953@N02";"1";"Self employed";"2018-07 FatihIMG_0412";NA;0;41,014586;28,954472;"Istanbul";"Australia";"2018-07-15 23:00:25";9;2;2
"46470640325";"96039744@N08";"1";NA;"those cold days";"Winter in Brecht, Belgium";3254;51,372297;4,684483;"Bornem";"Belgium";"2017-12-02 16:09:06";7;3;1
"46470725885";"123597211@N03";"1";"Callcenter Agent";"Komodowaran (Lat. Varanus komodoensis)";"Zoo Frankfurt";0;50,116335;8,699476;"Solingen";"Germany";"2015-11-12 12:32:15";9;3;1
"46470752805";"56805279@N08";"1";NA;"D5343 Gotherington 071018";NA;0;51,930438;-2,102928;"Romford";"England";"2018-10-07 12:13:56";1;3;1
"46470757105";"123597211@N03";"1";"Callcenter Agent";"Komodowaran (Lat. Varanus komodoensis)";"Zoo Frankfurt";0;50,116335;8,699476;"Solingen";"Germany";"2015-11-12 12:33:16";9;3;1
"46470775745";"123597211@N03";"1";"Callcenter Agent";"Komodowaran (Lat. Varanus komodoensis)";"Zoo Frankfurt";0;50,116335;8,699476;"Solingen";"Germany";"2015-11-12 12:34:26";9;3;1
"46470780835";"123597211@N03";"1";"Callcenter Agent";"Komodowaran (Lat. Varanus komodoensis)";"Zoo Frankfurt";0;50,116335;8,699476;"Solingen";"Germany";"2015-11-12 12:34:30";9;3;1
"46470793915";"123597211@N03";"1";"Callcenter Agent";"Komodowaran (Lat. Varanus komodoensis)";"Zoo Frankfurt";0;50,116335;8,699476;"Solingen";"Germany";"2015-11-12 12:34:39";9;3;1
"46470809265";"34096574@N06";"1";"Photographe";"Trakai / Eurasian coot  (Fulica atra)";"<b>© 2019 François de Nodrest / Pantchoa - All rights reserved.</b>";74;54,650113;24,932978;NA;NA;"2018-06-01 11:04:34";1;1;1
"46470876775";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,533674;0,714536;"Swindon";"England";"2018-10-21 23:04:11";10;3;2
"46470878315";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,533755;0,714511;"Swindon";"England";"2018-10-21 23:03:59";10;3;2
"46470879605";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,53335;0,714655;"Swindon";"England";"2018-10-21 22:46:30";10;3;2
"46470880445";"20987962@N03";"1";NA;"Southend-on-Sea, Royal Hotel";"Southend-on-Sea, Royal Hotel";0;51,53335;0,714655;"Swindon";"England";"2018-10-21 22:47:05";10;3;2
"46470886225";"20987962@N03";"1";NA;"Southend-on-Sea, NatWest";"Southend-on-Sea, NatWest";0;51,538472;0,712874;"Swindon";"England";"2018-10-21 22:51:55";10;3;2
"46470887515";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,540088;0,711722;"Swindon";"England";"2018-10-21 22:55:14";10;3;2
"46470889645";"20987962@N03";"1";NA;"Southend-on-Sea";"Southend-on-Sea";0;51,540119;0,713786;"Swindon";"England";"2018-10-21 22:56:40";10;3;2
"46470898655";"123597211@N03";"1";"Callcenter Agent";"Quittenwaran (Lat. Varanus melinus)";"Zoo Köln";0;50,958336;6,972586;"Solingen";"Germany";"2018-02-05 17:12:24";10;4;2
"46470909135";"123597211@N03";"1";"Callcenter Agent";"Bänderteju (Lat. Tupinambis teguixin)";"Zoo Köln";0;50,958336;6,972586;"Solingen";"Germany";"2015-02-11 15:56:47";10;4;1
"46470911035";"123597211@N03";"1";"Callcenter Agent";"Bänderteju (Lat. Tupinambis teguixin)";"Zoo Köln";1;50,958336;6,972586;"Solingen";"Germany";"2015-02-11 15:56:58";10;4;1
"46470912955";"123597211@N03";"1";"Callcenter Agent";"Bänderteju (Lat. Tupinambis teguixin)";"Zoo Köln";1;50,958336;6,972586;"Solingen";"Germany";"2015-02-11 15:57:02";10;4;1
"46470919795";"138656836@N02";"3";NA;"P1030761_DxO_DxO";NA;0;45,201908;1,544577;NA;NA;"2018-10-01 16:26:07";6;3;1
"46471002825";"47121377@N00";"1";"Professional Manager";"Arriva London - LT344 - LTZ1344";"Monument


Thanks for all the views, Please check out my other photos and albums.
";12;51,510879;-0,086871;"Nr Greenwich, London";"England";"2017-10-03 12:39:33";9;3;1
"46471121495";"99392600@N04";"1";NA;"Un marco para la Alhambra / A frame for the Alhambra";"Granada. España";61;37,176457;-3,588001;"Florida, Buenos Aires";"Argentina";"2018-05-09 08:16:00";9;1;1
"46471125995";"77710164@N03";"1";NA;"Waterlily House";"At the Royal Botanic Gardens, Kew. One from early autumn last year - the Waterlily House shuts for the winter.";15;51,479993;-0,293251;NA;NA;"2018-10-10 15:02:31";9;3;1
"46471181955";"130656268@N05";"1";NA;"You talkin' to me?";"---
Sony 7RM2, Zeiss Batis 135mm f/2.8
_DSC4988b.tif";71;50,638333;5,575883;"Liège";"BE";"2018-06-03 12:05:02";7;1;1
"46471203655";"144327887@N05";"3";NA;"Fish & Chip 16/11/18";"Gary Carl Geoffrey John Josie Brett John Having Fish &amp; Chips";1;52,456;-1,97985;NA;NA;"2018-11-16 12:27:08";7;3;1
"46471211235";"144327887@N05";"3";NA;"Fish & Chip 16/11/18";"Dorothy Claire Rachel Joanne Finton Simon";1;52,456019;-1,979912;NA;NA;"2018-11-16 12:24:52";7;3;1
"46471246205";"77710164@N03";"1";NA;"fruitful";"Malus sieboldii, a very photogenic crabapple species from east Asia thriving at the Royal Botanic Gardens, Kew.";10;51,480026;-0,292961;NA;NA;"2018-11-14 14:38:40";10;3;1
"46471389635";"28668614@N07";"1";"photographer";"kirtling street";"nine elms, london";36;51,481084;-0,140293;"london";"UK";"2018-12-11 14:13:16";10;3;1
"46471398025";"80832649@N00";"3";NA;"Little Boy Giant (and Shipwrecked Giant), Clarence Dock, Vauxhall, Liverpool, UK";"At the end of a long day touring the modern centre of Liverpool, the Shipwrecked Giant, Little Boy Giant and Xolo the giant dog arrived at one of the city's as-yet-undeveloped docks for a quieter evening.  Whilst The Giant settled into a suitably large chair, the Little Boy Giant sat on a swing, about to be raised high into the air.

The Giant, aka 'Giant Uncle', aka 'Shipwrecked Giant' has toured the world since 1993, with Company Royal de Luxe providing 44 Lilliputians (30 specialists from Royal de Luxe and 14 local to each host city) to facilitate his exploration; at 10 m tall and 2&frac12; t in weight, it's hardly surprising that a little assistance was welcomed, especially when he wore his weighted deep-sea diving gear during a previous visit.  He's said to be made of steel, lime and poplar wood, with horsehair, er, hair and streetlamp eyes lined with broom-bristle lashes, but anyone who's encountered him in person will acknowledge the magic: within seconds, he's unmistakably a real giant.

Local sources (all seeming to quote the same press release) claim the Little Boy Giant was the very first giant encountered (they say <em>'made'</em>) by Royal de Luxe, inspired by the Company's work in African villages, and was first seen publicly in Cameroon in 1997.
The Royal de Luxe website does mention that the Company was there in 1997 and the Little Boy Giant definitely appeared with them in Le Havre, France in 1998, but it also says that they had accompanied <em>The</em> Giant nine times before that, as early as 1993, as mentioned above. The giants don't seem to have joined the Cameroon trip!
Similarly, Royal de Luxe have been a little confused about the Giants' family links. Previous events said the Little Boy Giant is brother to the Little Girl Giant and is The Giant's adopted son, yet The Giant is the Little Girl Giant's uncle, and, er, she beheaded her father in 2007.

Anyway, he's 6 m tall and weighs 600 kg &ndash; less than might be expected, but still enough to justify the attendance of 27 Lilliputians (23 specialists from Royal de Luxe and 4 local) to help him negotiate the crowds and ensure his comfort.

Named after the Duke of Clarence (later William IV) and designed by Jesse Hartley, Clarence Dock opened in 1830 as a self-contained facility for steamships (a fire risk for wooden ships docking elsewhere in the Port of Liverpool), including ferries from Ireland.  As such, it was a primary point of entrance for 1.3 million people fleeing the Irish famine of 1845–52; many soon transshipped to America.
Largely in-filled in 1929 and occupied by a power station until the 1990s, Clarence Dock is the intended location of a high-rise waterfront complex (though I said that last time the Giants visited, in 2014, and nothing has happened), but in the mean time it accommodates a drive-in cinema (or did in 2014) and, er, tired giants.

The background is the vast Stanley Dock Tobacco Warehouse, allegedly the world's largest building (by area) when it was built in 1901, and still the world's largest brick warehouse.

This was the Little Boy Giant's first visit to the city, and last, as it was announced that the Giants will no longer be touring the world.";3;53,41865;-3,001097;"Lancaster";"UK";"2018-10-06 18:25:42";9;3;2
"46471413025";"30682070@N00";"1";"Computers";"Park Guell - Antoni Guadi";NA;11;41,41387;2,152204;"Washington, DC";"US";"2016-09-13 16:44:46";9;2;1
"46471450185";"21722527@N02";"1";NA;"Wesh'Art";"Pentax <b>K-1</b> &amp; Tamron SP AF <b>70-200</b> F2.8 Di LD [IF] Macro.

<i><b><a href='https://www.flickr.com/people/engival/'>Profil </a></b> Flickr / <b><a href='http://twitter.com/#!/Louis_Engival' rel='noreferrer nofollow'>Twitter</a></b> / <b><a href='http://www.pentaxphotogallery.com/artists/engival' rel='noreferrer nofollow'>Pentax Photo Gallery</a></b> / <b><a href='https://500px.com/alexandre_lavigne' rel='noreferrer nofollow'>500px</a></b> / <b><a href='https://www.instagram.com/lavigne_alexandre' rel='noreferrer nofollow'>Instagram</a></b></i>

L’explication de cette photographie, regard :

Déjà la focale 130/135mm, pas de GR ici au 28 mais sur ce type de scène j’apprécie une focale plus longue qui permet de ne pas être intrusif, il ne s’agit pas de timidité mais de ne pas « monopoliser » l’attention en gênant les spectateurs ou que l’artiste s’interroge ou soit perturbé. Le Pentax K1 n’est pas très discret et je le suis encore moins… (Ceux qui me connaissent comprendront).

Le choix du cadrage : On devine l’escabeau et dans sa diagonale des pieds suspendus… Peut-être l’envie de se pendre quand on voit les différences de pratiques entre le hip-hop 2018 et celui des années 80… Vision du vieux que je suis, mais l’attention du public semble t-elle si différente ? (Ce que la mise au point souligne justement davantage.) D’où la fausse nostalgie rendue en noir et blanc, qui accentue l’impression dramatique et dynamique de la scène.
Les passants coupés à droite et les hautes lumières préservées en haut à gauche, viennent fermer la scène et oblige le regard à la diagonale évoquée plus haut.";15;49,847441;3,287936;"Saint-Quentin / Picardie";"France";"2018-09-29 15:46:17";1;3;1
"46471499845";"170198177@N06";"3";NA;"Albarracín";"Teruel, Aragón, España ";1;40,406794;-1,444192;NA;NA;"2018-12-15 15:43:59";9;3;1
"46471515685";"82746432@N05";"1";"Publicitaire";"Au chateau de Sorthella - Portugal";"Août 2018";0;40,330926;-7,210861;"Paris";"France";"2018-08-08 14:32:53";NA;2;1
"46471516125";"82746432@N05";"1";"Publicitaire";"Paysage à Sorthella - Portugal";"Août 2018";0;40,330926;-7,210861;"Paris";"France";"2018-08-08 14:31:15";NA;2;1
"46471516695";"82746432@N05";"1";"Publicitaire";"Au village de Sorthella - Portugal";"Août 2018";0;40,330926;-7,210861;"Paris";"France";"2018-08-08 14:27:52";NA;2;1
"46471516955";"76253421@N04";"1";"Photographer";"Sherborne Abbey, Dorset [EXPLORED]";"Described by Simon Jenkins as &quot;finer than any piece of art from the Italian Renaissance&quot;, Sherborne Abbey really is one of the most beautiful churches in the country. Heavy and forbidding outside, but gloriously light inside. The fan vaulting is exquisite. 

The Abbey's tower contains the world's heaviest peal of eight bells hung for Change Ringing, the tenor (biggest bell) weighing 46cwt (2339kg)";45;50,946666;-2,516598;"Wimborne Minster, Dorset";"England";"2018-03-16 13:33:46";3;4;1
"46471707945";"150702262@N06";"3";NA;"Schiehallion seen from Fraragon Hill";"Schiehallion seen from Fraragon Hill";17;56,67636;-3,894513;NA;NA;"2018-05-10 09:37:13";1;1;1
"46471791045";"99460566@N06";"1";NA;"UJ94515 (18.07.18, Motorvej 501, Viby J)DSC_5172_Balancer";"Model: Volvo FM12 400 Euro3 4X2
VIN: YV2JSG0A76A616285
1. Registration: 2006-03-13
Company: Dansk Auto Logik (Auto Logik), Vamdrup &amp; Ringsted (DK)
Fleet No.: 005
Nickname: -
License plates: UJ94515 (mar. 2006-?)
Previous reg.: n/a
Later reg.: n/a
Retirement age: still active jan. 2019
Photo location: Motorway 501 (Aarhus Syd Motorvejen), Viby J, Aarhus, DK

The company name is &quot;Dansk Auto Logik&quot;, but the vehicles are only marked &quot;Auto Logik&quot;... also the last &quot;K&quot; looks like a &quot;C&quot; because it shares the upright with the &quot;I&quot; - Furthermore there's no space between the two words on the trucks. All of this results in the name &quot;Dansk Auto Logik&quot; appearing like &quot;AutoLogic&quot;

This is worth bearing in mind if you're trying to locate photos of the company's trucks - you need to check several terms:
Dansk Auto Logik
Dansk Auto Logic
Auto Logik
AutoLogic
Auto Logic
AutoLogik
Dansk AutoLogic
Dansk AutoLogik

Going up the steep hill leading sw out of Aarhus past Viby and Stautrup. Underpowered and/or heavily loaded trucks often struggle here.

Tip: to locate trucks of particular interest to you, check my collections page, &quot;truck collection&quot;  (<a href='https://www.flickr.com/photos/lavulv/collections/72157684190396672/'>www.flickr.com/photos/lavulv/collections/72157684190396672/</a> ) - here you will find all trucks organized in albums, by haulier (with zip-codes), year, brand and country.

Retirement age for trucks: many used trucks are offered for sale on international markets. If sold to a foreign buyer, this will not be listed in the danish motor registry, so a &quot;retired&quot; truck may or may not have been exported. In other words, the &quot;retirement age&quot; only shows the age, at which the truck stopped running on danish license plates.
";6;56,124606;10,117506;NA;NA;"2018-07-18 14:04:28";10;2;1
"46471791675";"99460566@N06";"1";NA;"XT94811 (18.07.18, Motorvej 501, Viby J)DSC_4964_Balancer";"Model: Scania R 560 V8 Topline Euro5 6X2 (R-Series 6)
VIN: YS2R6X20005337545
1. Registration: 2013-12-17
Company: King Trans, Esbjerg (DK)
Fleet No.: -
Nickname: -
License plates: XT94811 (dec. 2013-?)
Previous reg.: n/a
Later reg.: n/a
Retirement age: still active jan. 2019
Photo location: Motorway 501 (Aarhus Syd Motorvejen), Viby J, Aarhus, DK

Going up the steep hill leading sw out of Aarhus past Viby and Stautrup. Underpowered and/or heavily loaded trucks often struggle here.

Tip: to locate trucks of particular interest to you, check my collections page, &quot;truck collection&quot;  (<a href='https://www.flickr.com/photos/lavulv/collections/72157684190396672/'>www.flickr.com/photos/lavulv/collections/72157684190396672/</a> ) - here you will find all trucks organized in albums, by haulier (with zip-codes), year, brand and country.

Retirement age for trucks: many used trucks are offered for sale on international markets. If sold to a foreign buyer, this will not be listed in the danish motor registry, so a &quot;retired&quot; truck may or may not have been exported. In other words, the &quot;retirement age&quot; only shows the age, at which the truck stopped running on danish license plates.
";11;56,124606;10,117506;NA;NA;"2018-07-18 13:33:51";10;2;1
"46471824445";"144396696@N06";"2";NA;"Mit einem meiner letzten Fotos möchte ich Allen ein schönes Wochenende wünschen! Liebe Grüße";NA;99;45,073275;14,165086;NA;NA;"2018-10-14 16:41:57";1;3;1
"46471836365";"38337348@N06";"2";"Portrait Photographer";"Eutin XIII";"INES VAN MEGEN-THIJSSEN PHOTOGRAPHY
 <a href='http://www.inesvanmegen.nl/' rel='noreferrer nofollow'>website</a> I <a href='https://www.facebook.com/pages/Ines-van-Megen-Thijssen-Photography/120739671436152' rel='noreferrer nofollow'>facebook</a>  I <a href='http://500px.com/Inesfotografie' rel='noreferrer nofollow'>500px</a>  

All images are protected under international authors copyright laws and may not be downloaded, reproduced, copied, transmitted or manipulated without the written explicit permission of the photographer.";111;54,139286;10,621311;"Stramproy";"Nederland/Netherland";"2018-10-31 14:53:35";9;3;1
"46471881125";"40139809@N00";"1";"retired";"bath: roman baths";NA;1;51,381092;-2,359249;"Hampton Wick / Aberdeen";"uk";"2018-10-19 10:22:56";10;3;1
"46471957715";"46921869@N02";"3";NA;"D-AKNH LHR 30.7.19";"Germanwings A319- 112 Landing runway 27L";23;51,461733;-0,426878;NA;NA;"2018-07-30 08:22:43";6;2;1
"46471957855";"46921869@N02";"3";NA;"D-AIUX LHR 30.7.18";"Lufthansa A320- 214  Landing runway 27L from MUC";26;51,461733;-0,426878;NA;NA;"2018-07-30 08:05:38";6;2;1
"46472053775";"164393587@N06";"3";NA;"pensat i fet";"inside a &quot;fallero&quot; workshop / interior de un taller fallero
+ info <a href='https://es.wikipedia.org/wiki/Luis_Garc%c3%ada_Berlanga' rel='noreferrer nofollow'>Luis García Berlanga</a>
♫ <a href='https://www.youtube.com/watch?v=_k5_HmjxPwQ' rel='noreferrer nofollow'>Obrint Pas - &quot;La Vida Sense Tu&quot;</a>";104;39,474348;-0,376571;NA;NA;"2016-02-21 14:09:06";10;4;1
"46472156385";"39887948@N08";"1";NA;"A breve sul confine";"Mancano veramente pochi metri al confine fra Austria e Repubblica Ceca per la 380.009 impegnata con un REX da Linz a České Budějovice";203;48,590156;14,436163;NA;NA;"2018-04-21 16:57:55";1;1;1
"46472284965";"99795113@N04";"3";NA;"IMG_6188";NA;0;37,592094;27,98558;NA;NA;"2018-07-16 14:45:14";1;2;1
"46472320215";"42140157@N02";"1";"Professeur d'Anglais (retraité)";NA;NA;5;50,291126;2,774202;NA;NA;"2018-11-27 17:30:14";7;3;2
"46472324955";"123597211@N03";"1";"Callcenter Agent";"Graureiher (Lat. Ardea cinerea)";"Zoo Parc Overloon";0;51,576555;5,942346;"Solingen";"Germany";"2015-05-02 09:54:37";9;1;1
"46472327335";"123597211@N03";"1";"Callcenter Agent";"Graureiher (Lat. Ardea cinerea)";"Zoo Parc Overloon";1;51,576555;5,942346;"Solingen";"Germany";"2015-05-02 09:54:38";9;1;1
"46472330485";"123597211@N03";"1";"Callcenter Agent";"Graureiher (Lat. Ardea cinerea)";"Zoo Parc Overloon";1;51,576555;5,942346;"Solingen";"Germany";"2015-05-02 09:54:38";9;1;1
"46472371485";"123597211@N03";"1";"Callcenter Agent";"Graureiher (Lat. Ardea cinerea)";"Zoo Osnabrück";4;52,249311;8,069755;"Solingen";"Germany";"2018-04-06 14:09:20";9;1;1
"46472670785";"80589014@N02";"1";"Mechanical Design Engineer";"FOSA-BA133_20180630_2415.jpg";NA;0;48,580563;5,957141;"Basel";NA;"2018-06-30 12:56:29";1;2;1
"46472728455";"80760223@N04";"1";NA;"More Pictures from Copenhagen Jazz festival_-2.jpg";" I reviewed some of my old pictures and found some extra ones from the Jazzfestival 2017.
Nancy Harms";4;55,701502;12,548544;NA;NA;"2017-07-09 17:41:23";9;2;2
"46472732225";"73422502@N08";"1";NA;"Château de Versailles";"Château de Versailles";53;48,804327;2,121119;"Paris";"France";"2018-10-13 10:10:29";9;3;1
"46472763345";"149071180@N03";"2";NA;"Lanterna_2017";NA;29;44,410317;8,922035;"genova";"Italia";"2017-10-22 18:41:06";10;3;2
"46472767145";"22694662@N06";"1";NA;"28020-01";"Stagecoach North East bio-gas powered Alexander Dennis Enviro 300 bodied Scania K270UB 28020, YR14 CFV is pictured in Sunderland city centre.";0;54,905185;-1,381477;"Lancaster, England";NA;"2018-02-05 16:32:41";9;4;1
"46472804925";"53851014@N06";"1";"Engineer";"Stormy Evening";"Playing around with an older image, a single shot of the storm moving slowly in my direction.

";77;51,930738;1,276188;NA;NA;"2017-09-16 18:43:06";7;2;2
"46472814235";"113745114@N04";"3";NA;"Acrílico/lienzo, 30×40cm";NA;0;43,355083;-2,844359;NA;NA;"2017-07-07 15:51:51";9;2;1
"46472847845";"50724945@N04";"3";NA;"69 | manger & bowsprit – lower gundeck, HMS Victory";NA;0;50,801844;-1,109395;"Caversham";"England";"2018-10-18 15:07:17";10;3;1
"46472853705";"50724945@N04";"3";NA;"61 | muskets – middle gundeck, HMS Victory";NA;0;50,801691;-1,109539;"Caversham";"England";"2018-10-18 15:04:18";10;3;1
"46472917685";"46921869@N02";"3";NA;"G-VZIG LHR 30.7.18";"Virgin Atlantic AirwaysBoeing 787- 9 Dreamliner landing runway 27L";27;51,461733;-0,426878;NA;NA;"2018-07-30 08:41:48";6;2;1
"46472917865";"46921869@N02";"3";NA;"G-VWIN LHR 30.7.18";"Virgin Atlantic Airways A340- 642 landing runway 27L";27;51,461733;-0,426878;NA;NA;"2018-07-30 08:34:34";6;2;1
"46472918285";"46921869@N02";"3";NA;"G-VWAG LHR 30.7.2018";"Virgin Atlantic AirwaysA330- 343E landing runway 27L from MIA";14;51,466052;-0,425034;NA;NA;"2018-07-30 07:35:12";6;2;1
"46472939355";"35730394@N05";"3";NA;"Magnificent Pipes";"Taken at Kelvingrove Art Gallery and Museum, this organ has been in the hall since 1902. Still working to this day, there are organ recitals every afternoon.";9;55,868211;-4,290214;NA;NA;"2015-04-07 15:12:07";9;1;1
"46473010965";"166708659@N03";"3";NA;"Cie Oxyput - Avignon (France) - 26 avril 2017";"© 2017 Damien Bouffault Photographie - <a href='http://www.numerodb.com' rel='noreferrer nofollow'>www.numerodb.com</a>

Photos réalisées à la commande de la compagnie Oxyput lors d'une résidence de travail";8;43,951468;4,806593;"Saint-Etienne";"France";"2017-10-20 13:09:16";9;3;1
"46473011195";"22694662@N06";"1";NA;"28019-01";"Stagecoach North East bio-gas powered Alexander Dennis Enviro 300 bodied Scania K270UB 28019, YR14 CFU is pictured in Sunderland city centre.";0;54,904316;-1,385436;"Lancaster, England";NA;"2018-02-05 16:19:33";9;4;1
"46473057495";"127818033@N04";"3";NA;"Gefährlicher Clown & Moritz Reichelt | Der Plan";"Der Plan: Moritz Reichelt (Gesang) beim live Konzert im arkaoda, Berlin, 22.11.18, Sänger, singer

Follow concert photography on <a href='https://www.facebook.com/pages/Stefan-M%c3%bcller-Konzertphotos/1420874271488718' rel='noreferrer nofollow'>Facebook</a>  and/or <a href='https://twitter.com/NpaarBilders' rel='noreferrer nofollow'>Twitter</a>.";10;52,473838;13,442683;"Berlin";NA;"2018-11-22 23:22:29";9;3;2
"46473090465";"90414974@N03";"3";NA;"Typical Catalan Breakfast";"We went next door to where we were staying in Gratallops to the Hostal Font for breakfast. They offered us the &quot;standard&quot; which turned out to be a full English breakfast... with wine!";0;41,193766;0,77845;"Alcudia";"Spain";"2018-02-17 09:40:47";7;4;1
"46473216205";"90414974@N03";"3";NA;"Gratallops 11km walk";"A great circular walk from Gratallops 11km
19th Feb 2018
";0;41,198216;0,785783;"Alcudia";"Spain";"2018-02-19 13:26:57";9;4;1
"46473218345";"90414974@N03";"3";NA;"Gratallops 11km walk";"A great circular walk from Gratallops 11km
19th Feb 2018
";0;41,200791;0,784827;"Alcudia";"Spain";"2018-02-19 11:25:18";9;4;1
"46473218825";"90414974@N03";"3";NA;"Gratallops 11km walk";"A great circular walk from Gratallops 11km
19th Feb 2018
";0;41,196358;0,7807;"Alcudia";"Spain";"2018-02-19 11:10:14";9;4;1
"46473219305";"90414974@N03";"3";NA;"Gratallops 11km walk";"A great circular walk from Gratallops 11km
19th Feb 2018
";0;41,194966;0,778147;"Alcudia";"Spain";"2018-02-19 11:04:51";9;4;1
"46473275185";"74286186@N00";"1";NA;"Kloster Lorsch / Lorsch Abbey / Манастир Лорш";NA;24;49,653899;8,569293;"Munich";"Germany";"2015-09-19 14:33:49";9;2;1
"46473374825";"127219004@N03";"1";NA;"Chatsworth House Bridge";"Taken, Near Baslow. River Derwent. Peak District. Derbyshire.";19;53,228111;-1,615966;NA;"UK.";"2018-09-05 13:27:11";9;2;1
"46473524805";"80589014@N02";"1";"Mechanical Design Engineer";"FOSA-BA133_20180630_2921.jpg";NA;0;48,580605;5,95703;"Basel";NA;"2018-06-30 17:23:37";1;2;2
"46473533565";"80589014@N02";"1";"Mechanical Design Engineer";"FOSA-BA133_20180630_2945.jpg";NA;0;48,580594;5,95678;"Basel";NA;"2018-06-30 17:32:11";1;2;2
"46473544115";"80589014@N02";"1";"Mechanical Design Engineer";"FOSA-BA133_20180630_2998.jpg";NA;0;48,580463;5,956869;"Basel";NA;"2018-06-30 17:33:48";1;2;2
"46473579785";"168261356@N06";"2";NA;"Azure Window";"Es un enorme arco natural abierto en los acantilados.";0;36,053614;14,188209;NA;NA;"2016-12-30 13:59:27";10;4;1
"46473585565";"168261356@N06";"2";NA;"Puerto de Gozo";"El billete se paga de a la vuelta Gozo-Malta.";0;36,025042;14,30171;NA;NA;"2016-12-30 10:55:56";10;4;1
"46473647425";"93212295@N07";"1";"Electronic industrial engineer";"Graffiti. Barcelona (Parc de les Tres Xemeneies). Artist: Bozik";NA;12;41,374508;2,172238;"Barcelona";"Spain";"2018-11-17 17:11:48";9;3;2
